gen;best;avg;worst
2413;8064;8316;11941
2414;8064;8214;10799
2415;8064;8198;11064
2416;8064;8173;11307
2417;8064;8205;10861
2418;8064;8196;10458
2419;8064;8166;10642
2420;8064;8151;11244
2421;8064;8211;11305
2422;8064;8212;11181
2423;8064;8227;11335
2424;8064;8260;12273
2425;8064;8178;11110
2426;8064;8206;12073
2427;8064;8232;11014
2428;8064;8192;10597
2429;8064;8196;11284
2430;8064;8265;11363
2431;8064;8228;11321
2432;8064;8214;10894
2433;8064;8215;10918
2434;8064;8220;10852
2435;8064;8245;11824
2436;8064;8209;10783
2437;8064;8256;11891
2438;8064;8226;11132
2439;8064;8194;11450
2440;8064;8194;11257
2441;8064;8201;10675
2442;8064;8265;12165
2443;8064;8292;12536
2444;8064;8307;12437
2445;8064;8273;12389
2446;8064;8217;10247
2447;8064;8211;10279
2448;8064;8276;12221
2449;8064;8231;11476
2450;8064;8199;10907
2451;8064;8218;10572
2452;8064;8225;11153
2453;8064;8162;10423
2454;8064;8164;11308
2455;8064;8198;11198
2456;8064;8203;11498
2457;8064;8168;10481
2458;8064;8196;10599
2459;8064;8183;12266
2460;8064;8167;11574
2461;8064;8171;10986
2462;8064;8191;12419
2463;8064;8225;10988
2464;8064;8181;10290
2465;8064;8196;11033
2466;8064;8251;11974
2467;8064;8192;11557
2468;8064;8260;12102
2469;8064;8251;11190
2470;8064;8267;11243
2471;8064;8304;13732
2472;8064;8231;10469
2473;8064;8184;10436
2474;8064;8223;11221
2475;8064;8255;11390
2476;8064;8224;11396
2477;8064;8186;10649
2478;8064;8194;12184
2479;8064;8177;11507
2480;8064;8229;11854
2481;8064;8182;11191
2482;8064;8206;10938
2483;8064;8200;11091
2484;8064;8206;11485
2485;8064;8214;12065
2486;8064;8232;12021
2487;8064;8234;11644
2488;8064;8205;11160
2489;8064;8205;11981
2490;8064;8193;11918
2491;8064;8249;11716
2492;8064;8178;10959
2493;8064;8182;11119
2494;8064;8206;10451
2495;8064;8202;11366
2496;8064;8193;12079
2497;8064;8193;10870
2498;8064;8206;12482
2499;8064;8210;12456
2500;8064;8148;10848
2501;8064;8173;11366
2502;8064;8168;10723
2503;8064;8150;10194
2504;8064;8158;11947
2505;8064;8191;10938
2506;8064;8198;11489
2507;8064;8199;12632
2508;8064;8241;11747
2509;8064;8225;11376
2510;8064;8200;11552
2511;8064;8234;11103
2512;8064;8193;11427
2513;8064;8194;12008
2514;8064;8287;11436
2515;8064;8256;10643
2516;8064;8249;11163
2517;8064;8220;11490
2518;8064;8200;10938
2519;8064;8212;11232
2520;8064;8185;10226
2521;8064;8197;10938
2522;8064;8196;12439
2523;8064;8193;10635
2524;8064;8168;10798
2525;8064;8200;11457
2526;8064;8207;11915
2527;8064;8178;10571
2528;8064;8130;10069
2529;8064;8147;10660
2530;8064;8187;11035
2531;8064;8178;10976
2532;8064;8192;10783
2533;8064;8169;10428
2534;8064;8220;12004
2535;8064;8232;11159
2536;8064;8231;11272
2537;8064;8246;11283
2538;8064;8286;11574
2539;8064;8171;10974
2540;8064;8180;11293
2541;8064;8194;10673
2542;8064;8201;11112
2543;8064;8232;10440
2544;8064;8228;10891
2545;8064;8220;12468
2546;8064;8202;11715
2547;8064;8159;11059
2548;8064;8194;11666
2549;8064;8216;13468
2550;8064;8236;10499
2551;8064;8224;11151
2552;8064;8207;11879
2553;8064;8209;11046
2554;8064;8175;10483
2555;8064;8184;10741
2556;8064;8195;11241
2557;8064;8157;10389
2558;8064;8227;11060
2559;8064;8231;12031
2560;8064;8214;12250
2561;8064;8294;12560
2562;8064;8225;11225
2563;8064;8218;10548
2564;8064;8225;11780
2565;8064;8169;10892
2566;8064;8194;11035
2567;8064;8185;10861
2568;8064;8177;10769
2569;8064;8181;10423
2570;8064;8164;10469
2571;8064;8185;12082
2572;8064;8184;11085
2573;8064;8201;10687
2574;8064;8207;11703
2575;8064;8226;12299
2576;8064;8234;11756
2577;8064;8322;12349
2578;8064;8226;11936
2579;8064;8198;10861
2580;8064;8226;10861
2581;8064;8248;11106
2582;8064;8287;11694
2583;8064;8235;11173
2584;8064;8259;11770
2585;8064;8283;13099
2586;8064;8209;11389
2587;8064;8254;11150
2588;8064;8216;12048
2589;8064;8190;10519
2590;8064;8255;11171
2591;8064;8255;11233
2592;8064;8184;12054
2593;8064;8271;10902
2594;8064;8231;11819
2595;8064;8175;11201
2596;8064;8200;11092
2597;8064;8178;10783
2598;8064;8189;11652
2599;8064;8200;10889
2600;8064;8180;10972
2601;8064;8173;11891
2602;8064;8172;10704
2603;8064;8206;10986
2604;8064;8148;10675
2605;8064;8155;10738
2606;8064;8178;12089
2607;8064;8170;11174
2608;8064;8177;10451
2609;8064;8221;12135
2610;8064;8269;11854
2611;8064;8227;11058
2612;8064;8181;11664
2613;8064;8221;10911
2614;8064;8210;10491
2615;8064;8197;11454
2616;8064;8183;11012
2617;8064;8191;10483
2618;8064;8196;10294
2619;8064;8234;10852
2620;8064;8180;11357
2621;8064;8174;10575
2622;8064;8183;10930
2623;8064;8188;11328
2624;8064;8241;13826
2625;8064;8209;12063
2626;8064;8221;10454
2627;8064;8236;11457
2628;8064;8197;10554
2629;8064;8194;10836
2630;8064;8220;10974
2631;8064;8172;10586
2632;8064;8199;10581
2633;8064;8222;10892
2634;8064;8186;11084
2635;8064;8172;10318
2636;8064;8217;11343
2637;8064;8199;10902
2638;8064;8198;12582
2639;8064;8209;10581
2640;8064;8208;11219
2641;8064;8221;10660
2642;8064;8215;10929
2643;8064;8180;10495
2644;8064;8175;11355
2645;8064;8184;10859
2646;8064;8250;11240
2647;8064;8227;11074
2648;8064;8277;10986
2649;8064;8258;11918
2650;8064;8246;12261
2651;8064;8238;11042
2652;8064;8207;10891
2653;8064;8157;10435
2654;8064;8198;10143
2655;8064;8198;11243
2656;8064;8231;11989
2657;8064;8187;10799
2658;8064;8175;11799
2659;8064;8169;11987
2660;8064;8222;11245
2661;8064;8216;11315
2662;8064;8251;11288
2663;8064;8240;11442
2664;8064;8226;11341
2665;8064;8261;12441
2666;8064;8272;11927
2667;8064;8195;10375
2668;8064;8233;10488
2669;8064;8241;10972
2670;8064;8216;10998
2671;8064;8204;12689
2672;8064;8232;11437
2673;8064;8319;12663
2674;8064;8292;11075
2675;8064;8271;12796
2676;8064;8250;11220
2677;8064;8264;11058
2678;8064;8240;11257
2679;8064;8227;11397
2680;8064;8271;11967
2681;8064;8231;12231
2682;8064;8200;10592
2683;8064;8211;10451
2684;8064;8235;11040
2685;8064;8200;11661
2686;8064;8266;11228
2687;8064;8186;12152
2688;8064;8209;10747
2689;8064;8207;10820
2690;8064;8163;10709
2691;8064;8205;11013
2692;8064;8206;12427
2693;8064;8165;11493
2694;8064;8190;12843
2695;8064;8168;11347
2696;8064;8217;10567
2697;8064;8201;11782
2698;8064;8210;12912
2699;8064;8189;11922
2700;8064;8172;10852
2701;8064;8235;11081
2702;8064;8259;11256
2703;8064;8254;11156
2704;8064;8290;12097
2705;8064;8326;12109
2706;8064;8355;13300
2707;8064;8266;12105
2708;8064;8174;11781
2709;8064;8186;10244
2710;8064;8183;11896
2711;8064;8219;11707
2712;8064;8166;11623
2713;8064;8200;11569
2714;8064;8204;11411
2715;8064;8208;10644
2716;8064;8213;12216
2717;8064;8223;11356
2718;8064;8208;11161
2719;8064;8183;10572
2720;8064;8227;10469
2721;8064;8224;10768
2722;8064;8236;10574
2723;8064;8249;11771
2724;8064;8252;11135
2725;8064;8238;11025
2726;8064;8281;11651
2727;8064;8270;11643
2728;8064;8293;11406
2729;8064;8238;11319
2730;8064;8178;11397
2731;8064;8182;11253
2732;8064;8177;11196
2733;8064;8235;11667
2734;8064;8186;10608
2735;8064;8253;12282
2736;8064;8236;10657
2737;8064;8323;11226
2738;8064;8306;12375
2739;8064;8231;10486
2740;8064;8202;11708
2741;8064;8226;11579
2742;8064;8194;10572
2743;8064;8208;11553
2744;8064;8177;10705
2745;8064;8214;11491
2746;8064;8184;10839
2747;8064;8196;12238
2748;8064;8179;10187
2749;8064;8157;11036
2750;8064;8199;11521
2751;8064;8232;12186
2752;8064;8184;11257
2753;8064;8268;11725
2754;8064;8228;10545
2755;8064;8208;10826
2756;8064;8171;10577
2757;8064;8235;12003
2758;8064;8249;11290
2759;8064;8251;11461
2760;8064;8159;10140
2761;8064;8157;10813
2762;8064;8223;11432
2763;8064;8192;10265
2764;8064;8217;11388
2765;8064;8269;13341
2766;8064;8256;13666
2767;8064;8250;10840
2768;8064;8201;10783
2769;8064;8224;12196
2770;8064;8210;10974
2771;8064;8199;11654
2772;8064;8161;10265
2773;8064;8142;9991
2774;8064;8147;10292
2775;8064;8163;10577
2776;8064;8176;10548
2777;8064;8180;10614
2778;8064;8234;12426
2779;8064;8218;11657
2780;8064;8228;10924
2781;8064;8212;10450
2782;8064;8217;10861
2783;8064;8277;13076
2784;8064;8233;11578
2785;8064;8247;12472
2786;8064;8233;10947
2787;8064;8146;9991
2788;8064;8185;10423
2789;8064;8139;10548
2790;8064;8185;11212
2791;8064;8157;10549
2792;8064;8213;11570
2793;8064;8228;11289
2794;8064;8243;12512
2795;8064;8187;11620
2796;8064;8201;11161
2797;8064;8237;12207
2798;8064;8205;12411
2799;8064;8212;10577
2800;8064;8185;11425
2801;8064;8151;10389
2802;8064;8160;10294
2803;8064;8271;11389
2804;8064;8267;11276
2805;8064;8303;12029
2806;8064;8221;11950
2807;8064;8184;11371
2808;8064;8229;11871
2809;8064;8258;11774
2810;8064;8181;10807
2811;8064;8189;11377
2812;8064;8259;11482
2813;8064;8206;11525
2814;8064;8215;11758
2815;8064;8225;11087
2816;8064;8276;10907
2817;8064;8260;10941
2818;8064;8199;10938
2819;8064;8222;10984
2820;8064;8184;10112
2821;8064;8174;10675
2822;8064;8222;10599
2823;8064;8271;11477
2824;8064;8195;10326
2825;8064;8219;10794
2826;8064;8234;10895
2827;8064;8246;12096
2828;8064;8221;10929
2829;8064;8301;12575
2830;8064;8293;12505
2831;8064;8174;10974
2832;8064;8231;11664
2833;8064;8183;10392
2834;8064;8178;12146
2835;8064;8183;12975
2836;8064;8268;11516
2837;8064;8266;11829
2838;8064;8205;11273
2839;8064;8194;10499
2840;8064;8227;10861
2841;8064;8158;10378
2842;8064;8205;11108
2843;8064;8184;11962
2844;8064;8169;10269
2845;8064;8167;10413
2846;8064;8206;11652
2847;8064;8174;10577
2848;8064;8199;11727
2849;8064;8254;11204
2850;8064;8184;10769
2851;8064;8235;10783
2852;8064;8205;10993
2853;8064;8212;11149
2854;8064;8206;10952
2855;8064;8210;12319
2856;8064;8248;11759
2857;8064;8222;11244
2858;8064;8260;11215
2859;8064;8265;11435
2860;8064;8251;11472
2861;8064;8189;11402
2862;8064;8183;11990
2863;8064;8200;11035
2864;8064;8194;11435
2865;8064;8208;10700
2866;8064;8192;10643
2867;8064;8188;10735
2868;8064;8181;11317
2869;8064;8193;11804
2870;8064;8272;12118
2871;8064;8237;11986
2872;8064;8235;13386
2873;8064;8212;11532
2874;8064;8181;11416
2875;8064;8184;11936
2876;8064;8176;10423
2877;8064;8179;11412
2878;8064;8185;10811
2879;8064;8189;11867
2880;8064;8211;10821
2881;8064;8212;10897
2882;8064;8219;10969
2883;8064;8208;10938
2884;8064;8186;10820
2885;8064;8190;10286
2886;8064;8209;11467
2887;8064;8193;11479
2888;8064;8229;10961
2889;8064;8200;11276
2890;8064;8235;11626
2891;8064;8228;11390
2892;8064;8193;11710
2893;8064;8239;10957
2894;8064;8272;11106
2895;8064;8260;11805
2896;8064;8206;11141
2897;8064;8158;10182
2898;8064;8201;11248
2899;8064;8233;11454
2900;8064;8196;10544
2901;8064;8250;11991
2902;8064;8183;11991
2903;8064;8229;11038
2904;8064;8259;12197
2905;8064;8243;12751
2906;8064;8204;10595
2907;8064;8207;10938
2908;8064;8282;11332
2909;8064;8228;11461
2910;8064;8308;10965
2911;8064;8354;12907
2912;8064;8287;11756
2913;8064;8292;11718
2914;8064;8247;11985
2915;8064;8193;10650
2916;8064;8228;11463
2917;8064;8229;12201
2918;8064;8330;12164
2919;8064;8258;12444
2920;8064;8201;10669
2921;8064;8239;11050
2922;8064;8161;10537
2923;8064;8221;11236
2924;8064;8195;10465
2925;8064;8166;10673
2926;8064;8191;10665
2927;8064;8196;10581
2928;8064;8177;10238
2929;8064;8217;11082
2930;8064;8273;11624
2931;8064;8239;10974
2932;8064;8224;12512
2933;8064;8165;10355
2934;8064;8168;10339
2935;8064;8196;10339
2936;8064;8193;11086
2937;8064;8206;10627
2938;8064;8207;10931
2939;8064;8207;11161
2940;8064;8196;11629
2941;8064;8243;12511
2942;8064;8151;11701
2943;8064;8187;10448
2944;8064;8166;10112
2945;8064;8207;11292
2946;8064;8195;10989
2947;8064;8179;10565
2948;8064;8208;11810
2949;8064;8267;11820
2950;8064;8242;11063
2951;8064;8155;10375
2952;8064;8156;12068
2953;8064;8140;11020
2954;8064;8192;10524
2955;8064;8212;11258
2956;8046;8228;12003
2957;8046;8202;12018
2958;8046;8201;11806
2959;8046;8159;11159
2960;8046;8177;10458
2961;8046;8164;10375
2962;8046;8217;12021
2963;8046;8275;13425
2964;8046;8267;13861
2965;8046;8252;11795
2966;8046;8231;11333
2967;8046;8240;11359
2968;8046;8245;10960
2969;8046;8253;11544
2970;8046;8239;11180
2971;8046;8229;13743
2972;8046;8215;12540
2973;8046;8176;11888
2974;8046;8213;11896
2975;8046;8171;11873
2976;8046;8190;10100
2977;8046;8183;12076
2978;8046;8175;10577
2979;8046;8161;11293
2980;8046;8285;11394
2981;8046;8262;11430
2982;8046;8182;13004
2983;8046;8158;10585
2984;8046;8194;10841
2985;8046;8239;10684
2986;8046;8323;11716
2987;8046;8261;11400
2988;8046;8215;11706
2989;8046;8280;11435
2990;8046;8321;12279
2991;8046;8294;10956
2992;8046;8238;12076
2993;8046;8260;11222
2994;8046;8216;10577
2995;8046;8199;10952
2996;8046;8185;10941
2997;8046;8154;12155
2998;8046;8193;11718
2999;8046;8249;12640
3000;8046;8237;11338
3001;8046;8304;11905
3002;8046;8252;12265
3003;8046;8258;11656
3004;8046;8268;11302
3005;8046;8231;11986
3006;8046;8230;11352
3007;8046;8249;12448
3008;8046;8199;10841
3009;8046;8214;11554
3010;8046;8258;10964
3011;8046;8220;11476
3012;8046;8268;11463
3013;8046;8317;11468
3014;8046;8238;12090
3015;8046;8234;10857
3016;8046;8295;12673
3017;8046;8241;12578
3018;8046;8177;12615
3019;8046;8179;11657
3020;8046;8204;10974
3021;8046;8166;10906
3022;8046;8202;12921
3023;8046;8216;11085
3024;8046;8183;10469
3025;8046;8247;10524
3026;8046;8249;11063
3027;8046;8212;12062
3028;8046;8276;11292
3029;8046;8269;11645
3030;8046;8195;11604
3031;8046;8196;10856
3032;8046;8200;10769
3033;8046;8216;11482
3034;8046;8224;11683
3035;8046;8219;11802
3036;8046;8187;12149
3037;8046;8242;11221
3038;8046;8290;11842
3039;8046;8253;11013
3040;8046;8208;10917
3041;8046;8175;10960
3042;8046;8186;11379
3043;8046;8245;12600
3044;8046;8244;10742
3045;8046;8243;11812
3046;8046;8253;11875
3047;8046;8224;12182
3048;8046;8184;10676
3049;8046;8235;11535
3050;8046;8225;10907
3051;8046;8215;10934
3052;8046;8210;10993
3053;8046;8225;11144
3054;8046;8190;11089
3055;8046;8223;11384
3056;8046;8211;10938
3057;8046;8281;12218
3058;8046;8230;11584
3059;8046;8276;11362
3060;8046;8246;11275
3061;8046;8280;12376
3062;8046;8204;11370
3063;8046;8232;12137
3064;8046;8210;12371
3065;8046;8241;12130
3066;8046;8247;12512
3067;8046;8194;10577
3068;8046;8232;11683
3069;8046;8215;11882
3070;8046;8165;10990
3071;8046;8250;12706
3072;8046;8237;11433
3073;8046;8191;10849
3074;8046;8243;11929
3075;8046;8260;12133
3076;8046;8262;11928
3077;8046;8204;11442
3078;8046;8295;12213
3079;8046;8205;12978
3080;8046;8220;11059
3081;8046;8216;10914
3082;8046;8186;10448
3083;8046;8222;11362
3084;8046;8200;10836
3085;8046;8236;12083
3086;8046;8214;11598
3087;8046;8240;12118
3088;8046;8246;11560
3089;8046;8227;12120
3090;8046;8279;11285
3091;8046;8279;12487
3092;8046;8256;11477
3093;8046;8210;12720
3094;8046;8191;10535
3095;8046;8247;11223
3096;8046;8224;12210
3097;8046;8243;11265
3098;8046;8225;10408
3099;8046;8237;11499
3100;8046;8251;12081
3101;8046;8225;10850
3102;8046;8200;10842
3103;8046;8170;11154
3104;8046;8226;10967
3105;8046;8255;11278
3106;8046;8176;10711
3107;8046;8200;11784
3108;8046;8179;12141
3109;8046;8248;10902
3110;8046;8201;11030
3111;8046;8198;10448
3112;8046;8226;10917
3113;8046;8219;10841
3114;8046;8229;12026
3115;8046;8205;10421
3116;8046;8157;11085
3117;8046;8217;11369
3118;8046;8209;12751
3119;8046;8206;10774
3120;8046;8247;12027
3121;8046;8257;11456
3122;8046;8206;10577
3123;8046;8166;10182
3124;8046;8214;10748
3125;8046;8235;10523
3126;8046;8272;12290
3127;8046;8240;12135
3128;8046;8222;12512
3129;8046;8200;11196
3130;8046;8197;10928
3131;8046;8230;11507
3132;8046;8214;11135
3133;8046;8203;11323
3134;8046;8240;11629
3135;8046;8209;10709
3136;8046;8142;10775
3137;8046;8164;11283
3138;8046;8222;10861
3139;8046;8243;10784
3140;8046;8246;10638
3141;8046;8242;10767
3142;8046;8168;10577
3143;8046;8163;10458
3144;8046;8204;10637
3145;8046;8271;12134
3146;8046;8285;11748
3147;8046;8246;11895
3148;8046;8295;12604
3149;8046;8273;11695
3150;8046;8212;11687
3151;8046;8289;12457
3152;8046;8298;11501
3153;8046;8240;11327
3154;8046;8275;11285
3155;8046;8245;11097
3156;8046;8231;10841
3157;8046;8196;11069
3158;8046;8204;10829
3159;8046;8174;10458
3160;8046;8147;10414
3161;8046;8180;10374
3162;8046;8238;11353
3163;8046;8199;11156
3164;8046;8254;11148
3165;8046;8282;12678
3166;8046;8322;11217
3167;8046;8279;13380
3168;8046;8280;12760
3169;8046;8206;10495
3170;8046;8228;10555
3171;8046;8234;11371
3172;8046;8226;11170
3173;8046;8195;11324
3174;8046;8248;11713
3175;8046;8284;11005
3176;8046;8203;11262
3177;8046;8225;11193
3178;8046;8203;12004
3179;8046;8200;11367
3180;8046;8280;11311
3181;8046;8218;12673
3182;8046;8184;10321
3183;8046;8155;10685
3184;8046;8240;11416
3185;8046;8228;11450
3186;8046;8175;11604
3187;8046;8196;11724
3188;8046;8213;11311
3189;8046;8254;11048
3190;8046;8233;12102
3191;8046;8208;11661
3192;8046;8219;10956
3193;8046;8211;12594
3194;8046;8195;11159
3195;8046;8175;13400
3196;8046;8199;11531
3197;8046;8174;10519
3198;8046;8252;11397
3199;8046;8222;10658
3200;8046;8284;12151
3201;8046;8285;11182
3202;8046;8245;11063
3203;8046;8226;11741
3204;8046;8240;12225
3205;8046;8299;11400
3206;8046;8256;11806
3207;8046;8249;10961
3208;8046;8226;11311
3209;8046;8178;12025
3210;8046;8171;10519
3211;8046;8203;11223
3212;8046;8206;11029
3213;8046;8253;12502
3214;8046;8220;10977
3215;8046;8258;11816
3216;8046;8222;10678
3217;8046;8214;10754
3218;8046;8193;10336
3219;8046;8291;11466
3220;8046;8288;11023
3221;8046;8205;11431
3222;8046;8249;10585
3223;8046;8273;11983
3224;8046;8283;13295
3225;8046;8231;11509
3226;8046;8206;10760
3227;8046;8185;11270
3228;8046;8206;10635
3229;8046;8187;10992
3230;8046;8178;10635
3231;8046;8231;12628
3232;8046;8220;11015
3233;8046;8237;11816
3234;8046;8193;12341
3235;8046;8229;11882
3236;8046;8216;11305
3237;8046;8226;11560
3238;8046;8184;10379
3239;8046;8282;12628
